ecell_int_id,EUtranCellFDDId,timeslice_id,period_start,CellAvailability,RrcConnEstabSuccRate,S1SigConnEstabSuccRate,ErabEstabSuccessRate,InitialErabEstabSuccessRate,AvgNumRrcConnectedUsers,OutgoingHO,DlTraffic,UlTraffic,DropsDueToUeLost,DlAvgNumActiveUe,UlAvgNumActiveUe,DlSchedulerActivityRate,UlSchedulerActivityRate,AvgNumDlUeScheduledInTti,AvgNumUlUeScheduledInTti,DlRadioUtilization,UlRadioUtilization,DlPdcpLatency,DlMacLatency,DlRlcAckFailRate,UlRlcAckFailRate,RachSuccRate,NumRrcConnEstabAttReatt,IncomingHO,target
536974528,L21-MD0447-1B,24,2017-11-12 00:00:00,100.0,100.0,100.0,100.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555553e-07,0.0,81.0,5.0,5.0,0.0,5.428571428571429,0.0,0.0,26.315789473684212,0.0,0.0,0.0
536974528,L21-MD0447-1B,25,2017-11-12 01:00:00,100.0,100.0,100.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111106e-06,0.0,64.0,5.0,5.0,0.0,4.057142857142857,0.0,0.0,11.111111111111107,0.0,0.0,0.0
536974528,L21-MD0447-1B,23,2017-11-12 02:00:00,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,6.896551724137932,0.0,0.0,0.0
536974528,L21-MD0447-1B,14,2017-11-12 03:00:00,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0
536974528,L21-MD0447-1B,19,2017-11-12 04:00:00,100.0,100.0,100.0,100.0,100.0,0.009722222222222222,1.0,0.001154,0.0,0.0,0.00022527777777777778,1.3055555555555555e-05,0.0002255555555555556,0.00017722222222222222,0.8756157635467979,9.095611285266457,5.0,5.0,3.0457831325301203,2.331034482758621,0.1564945226917058,0.0,12.195121951219509,0.0,1.0,0.0
536974528,L21-MD0447-1B,17,2017-11-12 05:00:00,100.0,100.0,100.0,100.0,100.0,0.011111111111111113,1.0,0.000551,0.0,0.0,0.00020916666666666664,1.6944444444444446e-05,0.00020916666666666664,0.00014861111111111108,0.8671978751660027,10.11214953271028,5.0,5.0,3.3783783783783785,2.453074433656958,0.0,0.0,8.823529411764708,0.0,0.0,0.0
536974528,L21-MD0447-1B,21,2017-11-12 06:00:00,100.0,100.0,100.0,100.0,100.0,0.0013888888888888892,2.0,0.000307,6.2e-05,0.0,7.027777777777779e-05,0.00012055555555555557,7.083333333333334e-05,5.9166666666666664e-05,0.8705882352941177,3.816901408450704,5.0,5.0,3.788732394366197,3.933333333333333,0.6134969325153374,0.0,10.0,0.0,1.0,0.0
536974528,L21-MD0447-1B,18,2017-11-12 07:00:00,100.0,100.0,100.0,100.0,100.0,0.009722222222222222,2.0,2e-06,0.0,0.0,3.6111111111111123e-06,2.222222222222221e-06,3.6111111111111123e-06,1.0277777777777776e-05,8.384615384615385,5.135135135135135,5.0,5.0,8.333333333333334,6.63157894736842,0.0,0.0,16.129032258064516,0.0,1.0,0.0
536974528,L21-MD0447-1B,22,2017-11-12 08:00:00,100.0,100.0,100.0,100.0,100.0,0.004166666666666668,7.0,0.00014,3.3e-05,0.0,2.5833333333333332e-05,2.9722222222222223e-05,2.611111111111111e-05,2.527777777777778e-05,3.0638297872340425,10.538461538461537,5.0,5.0,4.3,9.019607843137257,8.0,0.0,32.432432432432435,0.0,1.0,0.0
536974528,L21-MD0447-1B,16,2017-11-12 09:00:00,100.0,100.0,100.0,90.0,90.0,0.006944444444444444,7.0,0.000175,6.1e-05,0.0,0.00010416666666666667,0.0001861111111111111,0.00010416666666666667,0.00013055555555555558,1.1413333333333333,10.419148936170213,5.0,5.0,4.636363636363637,7.538461538461537,0.6756756756756757,44.97153700189754,44.444444444444436,0.0,0.0,0.0
536974528,L21-MD0447-1B,20,2017-11-12 10:00:00,100.0,100.0,100.0,100.0,100.0,0.0027777777777777783,5.0,3e-06,0.0,0.0,2.7777777777777765e-07,0.0,2.7777777777777765e-07,9.722222222222224e-06,156.0,14.485714285714286,5.0,5.0,7.0,5.8347107438016526,0.0,0.0,20.454545454545453,0.0,0.0,0.0
536974528,L21-MD0447-1B,15,2017-11-12 11:00:00,100.0,100.0,100.0,100.0,100.0,0.0013888888888888892,3.0,0.000115,4.2e-05,0.0,5.0833333333333333e-05,7.027777777777779e-05,5.0833333333333333e-05,3.3055555555555553e-05,1.0273224043715847,5.739495798319327,5.0,5.0,3.8235294117647056,5.822222222222222,0.0,0.0,15.151515151515152,0.0,1.0,0.0
536974528,L21-MD0447-1B,11,2017-11-12 12:00:00,100.0,100.0,100.0,100.0,100.0,0.005555555555555557,3.0,0.0006730000000000001,0.000293,0.0,0.0001594444444444444,0.00026222222222222223,0.0001594444444444444,0.0001925,0.8658536585365854,1.593073593073593,5.0,5.0,4.846153846153847,4.53968253968254,0.6872852233676976,0.0,27.777777777777786,0.0,1.0,0.0
536974528,L21-MD0447-1B,10,2017-11-12 13:00:00,100.0,100.0,100.0,100.0,100.0,0.006944444444444444,11.0,4.4e-05,1.5e-05,0.0,3.111111111111111e-05,4.722222222222222e-05,3.138888888888889e-05,4.277777777777778e-05,4.097345132743364,10.441558441558444,5.0,5.0,5.151515151515151,7.118012422360248,0.591715976331361,0.0,44.444444444444436,0.0,0.0,0.0
536974528,L21-MD0447-1B,2,2017-11-12 14:00:00,100.0,100.0,100.0,100.0,100.0,0.0027777777777777783,8.0,0.004220000000000001,4.7e-05,0.0,0.00034305555555555554,0.00011166666666666668,0.00034305555555555554,0.00010222222222222222,0.9133603238866396,4.135869565217392,5.0,5.0,4.2777777777777795,4.00421052631579,0.0,0.0,34.14634146341464,0.0,2.0,0.0
536974528,L21-MD0447-1B,9,2017-11-12 15:00:00,100.0,100.0,100.0,100.0,100.0,0.004166666666666668,4.0,0.00013000000000000002,6e-05,0.0,4.75e-05,5.9444444444444445e-05,4.777777777777778e-05,4.25e-05,1.5988372093023255,5.450980392156863,5.0,5.0,5.53125,6.1886792452830175,3.125,0.0,20.40816326530612,0.0,0.0,0.0
536974528,L21-MD0447-1B,6,2017-11-12 16:00:00,100.0,100.0,100.0,100.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,26.5,5.0,5.0,0.0,5.797979797979799,0.0,0.0,29.268292682926827,1.0,1.0,0.0
536974528,L21-MD0447-1B,8,2017-11-12 17:00:00,100.0,100.0,100.0,100.0,100.0,0.006944444444444444,6.0,1e-05,0.0,0.0,5.5555555555555575e-06,5.833333333333333e-06,5.5555555555555575e-06,1.0833333333333334e-05,9.4,16.384615384615387,5.0,5.0,5.0,7.271317829457363,0.0,0.0,16.470588235294116,0.0,2.0,0.0
536974528,L21-MD0447-1B,13,2017-11-12 18:00:00,100.0,100.0,100.0,100.0,100.0,0.006944444444444444,11.0,0.000127,4.5e-05,0.0,6.305555555555555e-05,7.083333333333334e-05,6.333333333333332e-05,5.027777777777778e-05,2.008771929824561,9.099447513812155,5.0,5.0,4.697674418604652,5.967479674796747,1.0309278350515465,0.7978723404255319,45.09803921568629,0.0,0.0,0.0
536974528,L21-MD0447-1B,7,2017-11-12 19:00:00,100.0,100.0,100.0,100.0,100.0,0.0013888888888888892,5.0,1e-06,0.0,0.0,2.7777777777777765e-07,0.0,2.7777777777777765e-07,5.277777777777778e-06,173.0,24.78947368421053,5.0,5.0,0.0,11.545454545454545,0.0,0.0,25.0,0.0,0.0,0.0
